,Unnamed: 0,ev_city,ev_country,ev_state,latitude,longitude
435,7592,Luxembourg,LU,,49.61162100000001,6.1319346
436,7599,San Juan,USA,PR,36.0110958,-106.0849392
437,7600,NAKNEK         ,USA,AK,58.72833329999999,-157.0138889
438,7680,Inverness,UK,,57.477773,-4.224721
439,7713,LITTLEFORK     ,USA,MN,48.3988322,-93.5557156
440,7727,CAMERON        ,USA,LA,29.79772119999999,-93.3251535
441,7733,SARASOTA       ,USA,FL,27.3364347,-82.53065269999999
442,7738,AUSTIN         ,USA,TX,30.267153,-97.7430608
443,7743,BROOMFIELD     ,USA,CO,39.9205411,-105.0866504
444,7745,MIAMI          ,USA,FL,25.7616798,-80.1917902
445,7800,NORTH PLATTE   ,USA,NE,41.1402759,-100.7601454
446,7820,Machala,EC,,-3.2581112,-79.9553924
447,7822,KAHILTNA GLACIE,USA,AK,62.765833,-151.303333
448,7833,VENICE         ,USA,LA,33.9850469,-118.4694832
449,7839,MIAMI          ,USA,FL,25.7616798,-80.1917902
450,7840,HAINES         ,USA,AK,59.2358333,-135.445
451,7920,SLEETMUTE      ,USA,AK,61.7025,-157.1697222
452,7924,Milan,IT,,45.4654219,9.1859243
453,7935,PORTLAND       ,USA,ME,43.66147100000001,-70.2553259
454,7965,VERNAL         ,USA,UT,40.4555157,-109.5287479
455,7977,CHICAGO        ,USA,IL,41.8781136,-87.6297982
456,8009,FORT HUACHUCA  ,USA,AZ,31.5552157,-110.3499216
457,8051,CHACABUCO      ,AR,,-34.6420841,-60.4715188
458,8061,BETHEL         ,USA,AK,60.7922222,-161.7558333
459,8064,NEWARK         ,USA,NJ,40.735657,-74.1723667
460,8065,LANGDON        ,USA,ND,48.7600007,-98.3681728
461,8071,CHAMBLEE       ,USA,GA,33.8920468,-84.29881259999999
462,8121,FUNTER PASS    ,USA,AK,61.5756429,-149.854247
463,8127,Moscow,RS,,55.755826,37.6173
464,8134,WAIPIO VALLEY  ,USA,HI,20.1114625,-155.5950498
465,8152,DOSSENHEIM     ,GE,,49.4483389,8.673254
466,8156,EKUK           ,USA,AK,58.8122145,-158.5606263
467,8159,ATLANTIC OCEAN ,,AO,-14.5994134,-28.6731465
468,8198,WEDRON         ,USA,IL,41.4361548,-88.7734493
469,8246,SANTA YSABEL   ,USA,CA,33.1091684,-116.673794
470,8280,DENVER         ,USA,CO,39.7392358,-104.990251
471,8305,MEMPHIS        ,USA,TN,35.1495343,-90.0489801
472,8312,STEBBINS       ,USA,AK,63.4636144,-162.2656399
473,8316,Zurich,SZ,,47.2226601,8.751896
474,8363,MISSOULA       ,USA,MT,46.87871759999999,-113.996586
475,8367,BLOCK 651A     ,,GM,47.1428775,27.5833265
476,8371,Tokyo,JA,,35.7873195,139.6583222
477,8377,FRESNO         ,USA,CA,36.7468422,-119.7725868
478,8378,Polvaredas,AR,,-35.5930731,-59.507091
479,8381,Jakarta,ID,,-6.2087634,106.845599
480,8383,BLOUNTVILLE    ,USA,TN,36.5331586,-82.32680599999999
481,8437,GLEN CANYON    ,USA,UT,36.86443209999999,-111.5879381
482,8439,PORT O'CONNOR  ,USA,TX,28.4475898,-96.4053596
483,8440,ATLANTA,USA,GA,33.7489954,-84.3879824
484,8464,WEST DELTA 105 ,,GM,43.2566436,-79.8703879
485,8491,Douala,CM,,4.0510564,9.7678687
486,8516,LAHAINA        ,USA,HI,20.8783333,-156.6825
487,8517,SOUTH MARSH 113,,GM,31.2670209,34.8098326
488,8559,FRIDAY HARBOR  ,USA,WA,48.5342662,-123.0171242
489,8566,TETERBORO      ,USA,NJ,40.8598219,-74.0593075
490,8629,NAPPANEE       ,USA,IN,41.4428253,-86.00138749999999
491,8637,FORT YUKON     ,USA,AK,66.56734999999999,-145.2513402
492,8658,FLAGSTAFF      ,USA,AZ,35.1982836,-111.651302
493,8672,VIENNA         ,USA,MO,38.1867085,-91.94711199999999
494,8685,TUBA CITY      ,USA,AZ,36.1349928,-111.2398625
495,8695,PHOENIX        ,USA,AZ,33.4483771,-112.0740373
496,8696,GOLD BEACH     ,USA,OR,42.4073334,-124.421774
497,8769,SILVERDALE     ,USA,WA,47.6445386,-122.6948697
498,8777,SKAGWAY        ,USA,AK,59.45833329999999,-135.3138889
499,8786,MONOGHAN       ,USA,PA,40.1277252,-76.9527836
500,8796,"Taipei, Taiwan R.O.C.",TW,,25.0329694,121.5654177
501,8822,SLEETMUTE      ,USA,AK,61.7025,-157.1697222
502,8898,Johannesburg,,,-26.2041028,28.0473051
503,8912,ALBUQUERQUE    ,USA,NM,35.0853336,-106.6055534
504,8946,SAGINAW        ,USA,TX,32.8601275,-97.3639068
505,8967,ANIMAS         ,USA,NM,31.9496748,-108.8067046
506,8978,Malaga,SP,,-23.4816157,-46.7780451
507,8990,EAGLE PASS     ,USA,TX,28.7091433,-100.4995214
508,9083,Apoquindo,CI,,,
509,9123,GASPORT        ,USA,NY,43.1992244,-78.5761394
510,9159,BILLINGS       ,USA,MT,45.7832856,-108.5006904
511,9160,KIANA          ,USA,AK,66.97058609999999,-160.4397436
512,9204,PORTLAND       ,USA,OR,45.5230622,-122.6764816
513,9207,BRYCE CANYON   ,USA,UT,37.6283161,-112.1676947
514,9217,AUSTRIA        ,AU,,47.3191926,9.9858329
515,9247,SAN FRANCISCO  ,USA,CA,37.7749295,-122.4194155
516,9258,CODY           ,USA,WY,44.52634219999999,-109.0565308
517,9290,E CAMERON BLK 2,,GM,52.669204,-8.6397855
518,9314,PARIS-GONESSE,FR,,48.9864492,2.4495573
519,9317,Palencia,GT,,14.6672532,-90.3583606
520,9339,LEXINGTON      ,USA,KY,38.0405837,-84.5037164
521,9360,TALKEETNA      ,USA,AK,62.32090460000001,-150.1066221
522,9374,NASSAU         ,BF,,30.6794477,-81.9651863
523,9385,GABORONE,BC,,-24.652554,25.8877339
524,9421,SILICA         ,USA,KS,38.347198,-98.4607319
525,9425,NEW ROADS      ,USA,LA,30.7015741,-91.4362242
526,9428,KING SALMON    ,USA,AK,58.68832510000001,-156.661351
527,9434,TAOS           ,USA,NM,36.4072485,-105.5730665
528,9464,DES MOINES     ,USA,IA,41.6005448,-93.6091064
529,9503,Sulmona,IT,,42.0481782,13.9289304
530,9536,Steinfeld,GE,,,
531,9545,Huesca,SP,,42.131845,-0.4078058
532,9603,Amman,JO,,31.9565783,35.9456951
533,9609,UNIVERSITY PARK,USA,PA,40.8147955,-77.86531260000001
534,9631,CHADRON        ,USA,NE,42.8294187,-102.9999069
535,9657,SYRACUSE       ,USA,NY,43.0481221,-76.14742439999999
536,9666,Bryce,USA,UT,37.6728463,-112.1572562
537,9674,MT MCKINLEY VIL,USA,AK,,
538,9680,GRAND ISLAND   ,USA,NE,40.9263957,-98.3420118
539,9689,Murcia,SP,,-23.5768342,-46.57255780000001
540,9701,Dijon Longvic,FR,,47.29320449999999,5.0568499
541,9730,MEMPHIS        ,USA,TN,35.1495343,-90.0489801
542,9735,Memphis,USA,TN,35.1495343,-90.0489801
543,9743,WILLISTON      ,USA,ND,48.1469683,-103.6179745
544,9755,LOIZA          ,,PR,18.4329904,-65.87836
545,9761,SAN DIEGO      ,USA,CA,32.715738,-117.1610838
546,9810,CASPER         ,USA,WY,42.866632,-106.313081
547,9846,DENVER         ,USA,CO,39.7392358,-104.990251
548,9857,GARNETT        ,USA,KS,38.2805772,-95.24191920000001
549,9871,GAMBELL        ,USA,AK,63.77972219999999,-171.7411111
550,9884,NAGOYA         ,JA,,35.1162757,136.8522702
551,9904,GUATEMALA CITY ,GT,,14.6349149,-90.5068824
552,9909,Santa Juana,CI,,,
553,9921,Quito,EC,,-0.1806532,-78.4678382
554,9958,Envira,BR,,-7.4382645,-70.0286988
555,9960,SAN JUAN       ,,PR,18.4655394,-66.1057355
556,9976,Azevedo,BR,,-23.5416277,-46.5709362
557,9995,Milan,IT,,45.4654219,9.1859243
558,10030,HAGERSTOWN     ,USA,IN,39.9111576,-85.1616315
559,10058,Mexico City,MX,,19.4326077,-99.133208
560,10086,SYDNY,AS,,-33.9720475,151.1443249
561,10097,"Lencois, Bahia",BR,,-12.5617279,-41.3898761
562,10128,NORTH LAS VEGAS,USA,NV,36.1988592,-115.1175013
563,10144,GALVESTON      ,USA,TX,29.3013479,-94.7976958
564,10154,MCGRATH        ,USA,AK,62.9532043,-155.5959922
565,10159,Buenos Aires,AR,,-34.6036844,-58.3815591
566,10161,BEAVER         ,USA,WV,37.7476157,-81.1423203
567,10183,KODIAK         ,USA,AK,57.79000000000001,-152.4072222
568,10190,ANCORAGE       ,USA,AK,61.2180556,-149.9002778
569,10226,KANSAS CITY    ,USA,MO,39.0997265,-94.5785667
570,10235,RUBY           ,USA,AK,64.7394444,-155.4869444
571,10247,KIEL-HOLTENAU  ,GE,,54.3232927,10.1227652
572,10275,COATESVILLE    ,USA,PA,39.9831616,-75.8238355
573,10278,GLENNALLEN     ,USA,AK,62.1097214,-145.557302
574,10279,SEATTLE        ,USA,WA,47.6062095,-122.3320708
575,10289,Solola,GT,,14.7666085,-91.17850159999999
576,10293,CASCADE        ,USA,ID,44.51628210000001,-116.0417983
577,10294,SALMON         ,USA,ID,45.1757547,-113.8959008
578,10336,BISMARCK       ,USA,ND,46.8083268,-100.7837392
579,10343,PLATTSBURGH    ,USA,NY,44.6994873,-73.4529124
580,10346,San Juan,USA,PR,36.0110958,-106.0849392
581,10368,ATLANTA        ,USA,GA,33.7489954,-84.3879824
582,10376,AKRON          ,USA,NY,43.0208924,-78.4953015
583,10380,SAN JUAN       ,,PR,18.4655394,-66.1057355
584,10385,MANTA          ,EC,,-0.9676533,-80.7089101
585,10406,Madrid,SP,,-22.7349114,-47.1697091
586,10412,Tecpan,GT,,14.7558344,-90.9868468
587,10421,SAUK VILLAGE   ,USA,IL,41.4883685,-87.5675414
588,10428,DENVER         ,USA,CO,39.7392358,-104.990251
589,10454,HOOVER DAM,USA,AZ,36.0159621,-114.737482
590,10455,Machiques,VE,,10.0605329,-72.5500596
591,10480,Kabul,AF,,34.5553494,69.207486
592,10482,Memphis,USA,TN,35.1495343,-90.0489801
593,10524,Moixent,SP,,,
594,10530,Paris,FR,,48.856614,2.3522219
595,10544,San Luis Potosi,MX,,22.1564699,-100.9855409
596,10581,Baie-Comeau,CA,QC,49.2212971,-68.1503944
597,10585,APPLETON       ,USA,WI,44.2619309,-88.41538469999999
598,10587,AMBER BAY      ,USA,AK,56.8221192,-157.3870266
599,10620,BURNS          ,USA,OR,43.5862606,-119.0541032
600,10621,St. Louis,USA,MO,38.6270025,-90.19940419999999
601,10644,BISHOP         ,USA,CA,37.3614238,-118.3996636
602,10665,TAOS           ,USA,NM,36.4072485,-105.5730665
603,10721,SANTA ROSA ISL ,USA,CA,33.9773487,-120.0896313
604,10725,Prince George,CA,,53.9170641,-122.7496693
605,10741,AUSTIN         ,USA,NV,39.49257009999999,-117.0672356
606,10783,URUAPAN        ,MX,,19.4064492,-102.0430476
607,10793,MIAZAL         ,EC,,,
608,10797,DFW AIRPORT    ,USA,TX,32.8998091,-97.0403352
609,10803,Panama City,PM,,30.1856027,-85.7255169
610,10846,Newquay,UK,,50.41549699999999,-5.073719
611,10926,ATLANTA,USA,GA,33.7489954,-84.3879824
612,10930,TWO MOON BAY   ,USA,AK,60.7601713,-146.5565939
613,10947,Subic Bay,RP,,,
614,10963,ROCK SPRINGS   ,USA,WY,41.58746439999999,-109.2029043
615,10985,PUNTILLA LAKE  ,USA,AK,62.08738869999999,-152.7311158
616,11016,MANCHESTER     ,USA,NH,42.9956397,-71.4547891
617,11019,DILLON         ,USA,MT,45.21663239999999,-112.6389244
618,11023,BERING RIVER   ,USA,AK,60.26636,-144.1452935
619,11033,Meranges,SP,,,
620,11068,DENVER         ,USA,CO,39.7392358,-104.990251
621,11131,Rio Sidra,PM,,,
622,11153,Guipuzcoa,SP,,,
623,11161,CROOKED CREEK  ,USA,AK,61.86999999999999,-158.1108333
624,11177,"Cafasse, Torino",IT,,45.2451345,7.5180642
625,11221,Medan,ID,,3.5951956,98.6722227
626,11235,VOLCANO        ,USA,HI,19.4424663,-155.2328714
627,11262,BOSTON         ,USA,MA,42.3600825,-71.0588801
628,11269,Eberebruum,GE,,,
629,11277,BANJUL         ,GA,,32.1656221,-82.9000751
630,11278,Shreveport,USA,LA,32.5251516,-93.7501789
631,11315,42NM ESE OF YAK,USA,AK,,
632,11316,Libreville,GB,,0.4161976,9.4672676
633,11318,SAN JUAN       ,,PR,18.4655394,-66.1057355
634,11348,Lausanne,SZ,,46.5196535,6.6322734
635,11353,"Langara Lodge, BC, Canada",CA,,54.2343086,-133.0205328
636,11365,SCAMMON BAY    ,USA,AK,61.84277780000001,-165.5816667
637,11370,MASON CITY     ,USA,IA,43.1535728,-93.20103669999999
638,11381,CAMERON        ,USA,LA,29.79772119999999,-93.3251535
639,11409,BRAINERD       ,USA,MN,46.3526733,-94.2020084
640,11433,KONGIGANAK     ,USA,AK,59.95985940000001,-162.8902926
641,11450,MCCOOK         ,USA,NE,40.1966701,-100.6248741
642,11458,TANZANIA       ,SU,,,
643,11479,Celaya,MX,,20.5279612,-100.8112885
644,11489,HOMER          ,USA,AK,59.64250000000001,-151.5483333
645,11505,GT. HARBOUR CAY,BF,,,
646,11519,,SZ,,18.7756318,100.7730417
647,11526,CROOKED CREEK  ,USA,AK,61.86999999999999,-158.1108333
648,11534,Coupar Angus,UK,,56.547918,-3.265548
649,11537,ATLANTIC OCEAN ,,AO,-14.5994134,-28.6731465
650,11542,SAN JUAN       ,,PR,18.4655394,-66.1057355
651,11551,MOUNTAIN SPRING,USA,NV,38.3438339,-115.3761352
652,11583,Las Bocas,MX,,26.5813888,-109.3280555
653,11598,Nashville,USA,TN,36.1626638,-86.7816016
654,11617,WINDSOR LOCKS  ,USA,CT,41.9242917,-72.6454469
655,11693,SCAMMON BAY    ,USA,AK,61.84277780000001,-165.5816667
656,11752,MOOSE CREEK    ,USA,ID,48.08341739999999,-116.8073123
657,11753,New Delhi,IN,,28.6139391,77.2090212
658,11764,LEBEC          ,USA,CA,34.8416435,-118.8648189
659,11765,LOS ANGELES    ,USA,CA,34.0522342,-118.2436849
660,11775,PERU           ,USA,IL,41.3275349,-89.1289728
661,11779,TAMPA          ,USA,FL,27.950575,-82.4571776
662,11869,CHAMPAGNE      ,USA,IL,40.1164204,-88.2433829
663,11878,Grammatikos,GR,,38.2031194,23.9632194
664,11901,ST THOMAS      ,,VI,18.335361,-64.95340089999999
665,11973,ANCHORAGE      ,USA,AK,61.2180556,-149.9002778
666,11982,Houston,USA,TX,29.7604267,-95.3698028
667,11987,NORTH CANTON   ,USA,OH,40.875891,-81.4023356
668,11988,COVINGTON      ,USA,KY,39.0836712,-84.5085536
669,11990,Himeville,SF,,37.7749295,-122.4194155
670,11991,High Island 138,USA,GM,,
671,11993,"Madang, Papua New Guinea",PP,,-5.2218841,145.7856324
672,12001,Dillingham,USA,AK,59.03972219999999,-158.4575
673,12009,NASHVILLE      ,USA,TN,36.1626638,-86.7816016
674,12011,VAN,TU,,23.472962,111.320542
675,12023,HEALY          ,USA,AK,63.8697384,-149.0215109
676,12027,Georgetown,GY,,6.8012793,-58.1551255
677,12041,Guayaquil,EC,,-2.1709979,-79.9223592
678,12048,COVINGTON      ,USA,KY,39.0836712,-84.5085536
679,12121,ENGLEWOOD      ,USA,CO,39.6477653,-104.9877597
680,12180,MARION         ,USA,IL,37.7306054,-88.9331256
681,12187,BARROW         ,USA,AK,71.29055559999999,-156.7886111
682,12198,MOULTONBORO    ,USA,NH,43.7683422,-71.3867082
683,12245,TYLER          ,USA,TX,32.3512601,-95.30106239999999
684,12268,MISSION        ,USA,KS,39.0277832,-94.6557914
685,12274,,PK,,18.7756318,100.7730417
686,12289,BIRMINGHAM     ,USA,AL,33.5206608,-86.80248999999999
687,12337,SAINT MARY'S   ,USA,AK,62.0530556,-163.1658333
688,12354,Commune de Brethencourt,FR,,50.13797599999999,3.431503
689,12355,EUGENE IS. 193 ,,GM,46.3602611,-80.122411
690,12357,CHESTERFIELD   ,USA,NH,42.9030941,-72.44948480000001
691,12382,PRINCETON      ,USA,MO,40.4008426,-93.5804988
692,12395,SODA SPRINGS   ,USA,ID,42.6543652,-111.6046687
693,12406,JAMAICA        ,USA,NY,40.702677,-73.7889689
694,12421,ELK CITY       ,USA,ID,45.8268527,-115.4367941
695,12437,Las Vegas,USA,NV,36.1699412,-115.1398296
696,12450,MOUNT BALDY    ,USA,ID,43.4390827,-111.5743999
697,12452,LACONIA        ,USA,NH,43.5278546,-71.4703509
698,12467,COOPER LANDING ,USA,AK,60.48999999999999,-149.8341667
699,12499,PORTLAND       ,USA,OR,45.5230622,-122.6764816
700,12572,CHEVAK         ,USA,AK,61.5277778,-165.5863889
701,12577,SAIPAN         ,,PO,15.177801,145.750967
702,12589,Jacksonville,USA,FL,30.3321838,-81.65565099999999
703,12593,ORLANDO        ,USA,FL,28.5383355,-81.3792365
704,12595,LAKE BUTLER    ,USA,FL,30.0227391,-82.33955739999999
705,12635,CORTEZ         ,USA,CO,37.3488827,-108.5859265
706,12664,ANDYTOWN       ,USA,FL,26.14502,-80.45427699999999
707,12692,Speichersdorf,GE,,49.8711746,11.7756389
708,12696,LITTLE DELTA RV,USA,AK,,
709,12728,Kulusuk,GL,,65.56809009999999,-37.1873002
710,12812,ASPEN          ,USA,CO,39.1910983,-106.8175387
711,12827,HONOLULU       ,USA,HI,21.3069444,-157.8583333
712,12855,ISTANBUL       ,TU,,39.953029,32.6977169
713,12891,CHENEGA BAY    ,USA,AK,60.1003059,-147.9448419
714,12898,ARUSHA,TZ,,-3.3869254,36.6829927
715,12899,RUSSIAN MISSION,USA,AK,61.785,-161.3202778
716,12904,"Powys, Wales, United Kingdom",UK,,52.6464249,-3.3260904
717,12906,LA VERTIENTE   ,BL,,-12.1030155,-76.9494881
718,12920,ATLANTA        ,USA,GA,33.7489954,-84.3879824
719,12922,Quepos,CS,,,
720,12935,Managua,NU,,12.1149926,-86.2361744
721,12936,Alderney,UK,,50.751255,-1.9363321
722,12940,Bishopton,UK,,55.90862199999999,-4.504519999999999
723,12941,PALACIOS       ,USA,TX,28.7080461,-96.217467
724,12953,CAPE TOWN  ,SF,,-34.049292,18.612855
725,12980,WEST PALM BEACH,USA,FL,26.7153424,-80.0533746
726,12985,GALVESTON      ,USA,TX,29.3013479,-94.7976958
727,13003,MISSOULA       ,USA,MT,46.87871759999999,-113.996586
728,13008,OOSTEND        ,BE,,51.21543,2.928656
729,13044,POLACCA        ,USA,AZ,35.8366716,-110.3815198
730,13071,Lawa Antino,NS,,,
731,13073,FORT LAUDERDALE,USA,FL,26.1224386,-80.13731740000001
732,13100,LUBBOCK        ,USA,TX,33.5778631,-101.8551665
733,13101,MARSHFIELD     ,USA,WI,44.6688524,-90.1717987
734,13156,HAYS           ,USA,KS,38.8791783,-99.3267702
735,13211,AKIACHAK       ,USA,AK,60.9094444,-161.4313889
736,13212,TOLUCA         ,MX,,19.2826098,-99.6556653
737,13227,Toluca,MX,,19.2826098,-99.6556653
738,13260,Istra,RS,,,
739,13262,"Baindoang, PNG",PP,,,
740,13268,YOUNGSTOWN     ,USA,OH,41.0997803,-80.6495194
741,13282,ROCKFORD       ,USA,IL,42.2711311,-89.0939952
742,13295,PORT-AU-PRINCE ,HA,,18.5563585,-72.25996719999999
743,13306,Geneva,SZ,,46.2040897,6.147462099999999
744,13310,ONTARIO        ,USA,CA,34.0633443,-117.6508876
745,13333,INDIANAPOLIS   ,USA,IN,39.768403,-86.158068
746,13403,KEARNS         ,USA,UT,40.6599468,-111.9963275
747,13429,COLUMBIA       ,USA,MO,38.9517053,-92.3340724
748,13446,Montreux,SZ,,46.4312213,6.9106799
749,13449,NEWNAN         ,USA,GA,33.3806716,-84.79965729999999
750,13469,ST. BARTHELEMY ,WN,,42.9903686,1.5421309
751,13500,ARDMORE        ,USA,OK,34.1742611,-97.14362539999999
752,13516,PLEDGER        ,USA,TX,29.18307,-95.9086426
753,13526,JINAN          ,CH,,35.5944056,110.9810532
754,13551,LORIENT,FR,,47.7482524,-3.3702449
755,13554,6NM SSE WRANGEL,USA,AK,,
756,13577,Half Moon Bay,CA,,37.4635519,-122.4285862
757,13590,CASTLE ROCK    ,USA,WA,46.275111,-122.9076141
758,13599,Baborigame,MX,,26.4298561,-107.2681623
759,13606,Terengganu,MY,,5.3116916,103.1324154
760,13620,Aceh,ID,,4.695135,96.7493993
761,13646,ANAHEIM        ,USA,CA,33.8352932,-117.9145036
762,13668,SEATTLE        ,USA,WA,47.6062095,-122.3320708
763,13678,ST LOUIS       ,USA,MO,38.6270025,-90.19940419999999
764,13688,NASSAU         ,BF,,30.6794477,-81.9651863
765,13696,TANANA         ,USA,AK,65.1719444,-152.0788889
766,13725,NEW BOSTON     ,USA,TX,33.4598415,-94.4154787
767,13743,AVON           ,USA,CT,41.8096201,-72.8305154
768,13745,KONGIGANAK     ,USA,AK,59.95985940000001,-162.8902926
769,13748,Milan,IT,,45.4654219,9.1859243
770,13759,BREVIG MISSION ,USA,AK,65.3347222,-166.4891667
771,13764,SPRINGFIELD    ,USA,MO,37.2089572,-93.29229889999999
772,13765,PANACA         ,USA,NV,37.7891056,-114.3846527
773,13768,LA RAMONA      ,DR,,31.0648499,-93.2553602
774,13777,HONOLULU,USA,HI,21.3069444,-157.8583333
775,13778,Denver,USA,CO,39.7392358,-104.990251
776,13785,ATLANTA        ,USA,GA,33.7489954,-84.3879824
777,13796,NEWARK         ,USA,NJ,40.735657,-74.1723667
778,13799,Samedan,SZ,,46.4388267,9.8712089
779,13849,MARJAN,SA,,24.01,44.94
780,13856,MOORINGSPORT   ,USA,LA,32.6876455,-93.96101499999999
781,13858,HOUSTON        ,USA,TX,29.7604267,-95.3698028
782,13877,KAKAP,IM,,,
783,13885,CHARLESTON     ,USA,SC,32.7764749,-79.93105120000001
784,13889,CONCORD        ,USA,NH,43.2081366,-71.5375718
785,13920,BARTER ISLAND  ,USA,AK,70.1266685,-143.663435
786,13941,Goodland,USA,KS,39.350833,-101.7101722
787,13949,MORGANTON      ,USA,NC,35.7454071,-81.6848188
788,13956,SALT LAKE CITY ,USA,UT,40.7607793,-111.8910474
789,13971,PACIFIC OCEAN  ,,PO,-8.783195,-124.508523
790,13973,DAUPHIN ISLAND ,USA,AL,30.2542565,-88.1124155
791,13987,MIAMI          ,USA,FL,25.7616798,-80.1917902
792,13989,Nova Lima,BR,,-19.9930478,-43.84855659999999
793,14003,Sochi,RS,,43.60280789999999,39.7341543
794,14004,Andratx,SP,,39.5744273,2.4202537
795,14016,KETCHIKAN      ,USA,AK,55.34222219999999,-131.6461111
796,14037,PORTAGE CREEK  ,USA,AK,58.9061111,-157.7175
797,14064,BHARU,MY,,5.3539857,100.2096441
798,14092,YOSEMITE NATION,USA,CA,37.8651011,-119.5383294
799,14108,MANAPOURI      ,NZ,,-45.5664514,167.6088222
800,14136,Nadi,FJ,,-17.7765356,177.4356227
801,14152,PHILADELPHIA   ,USA,PA,39.9525839,-75.1652215
802,14172,CHALLAO        ,AR,,-32.8666644,-68.9222606
803,14201,Bohusovice nad Ohri,USA,FN,,
804,14223,QUINHAGAK      ,USA,AK,59.7488889,-161.9158333
